date_start                       ,driver_number ,duration_sector_1 ,duration_sector_2 ,duration_sector_3 ,i1_speed ,i2_speed ,is_pit_out_lap ,lap_duration ,lap_number ,meeting_key ,segments_sector_1                      ,segments_sector_2                      ,segments_sector_3                            ,session_key ,st_speed
2024-06-09 19:39:08.350000+00:00 ,           10 ,           22.506 ,           24.593 ,           30.898 ,     255 ,     283 ,False          ,      77.997 ,        63 ,       1237 ,"[None, 2048, 2049, 2048, 2048, 2049]" ,"[2048, 2049, 2049, 2049, 2048, 2048]" ,"[2048, 2049, 2048, 2048, 2048, 2048, 2048]" ,       9531 ,     328
2024-06-09 19:39:02.061000+00:00 ,           14 ,           21.831 ,           24.318 ,           31.004 ,     253 ,     284 ,False          ,      77.153 ,        63 ,       1237 ,"[None, 2049, 2049, 2049, 2048, 2049]" ,"[2049, 2049, 2049, 2049, 2049, 2048]" ,"[2048, 2049, 2048, 2048, 2048, 2049, 2048]" ,       9531 ,     305
2024-06-09 19:39:04.977000+00:00 ,           18 ,           21.903 ,           24.487 ,           31.222 ,         ,     284 ,False          ,      77.612 ,        63 ,       1237 ,"[2049, 2049, 2049, 2049, 2048, 2048]" ,"[2048, 2049, 2048, 2049, 2049, 2048]" ,"[2048, 2048, 2048, 2048, 2048, 2049, 2048]" ,       9531 ,     309
2024-06-09 19:39:13.508000+00:00 ,           20 ,           22.244 ,           24.348 ,           31.025 ,         ,     281 ,False          ,      77.617 ,        63 ,       1237 ,"[2048, 2048, 2049, 2048, 2049, 2049]" ,"[2049, 2049, 2048, 2049, 2048, 2048]" ,"[2048, 2049, 2048, 2048, 2048, 2049, 2048]" ,       9531 ,     307
2024-06-09 19:39:07.744000+00:00 ,           22 ,           22.545 ,           24.475 ,           31.007 ,     255 ,     288 ,False          ,      78.027 ,        63 ,       1237 ,"[None, 2048, 2048, 2048, 2049, 2049]" ,"[2049, 2049, 2049, 2048, 2049, 2049]" ,"[2048, 2048, 2049, 2048, 2048, 2049, 2049]" ,       9531 ,     331
2024-06-09 19:40:43.263000+00:00 ,           24 ,           22.485 ,           24.965 ,           31.304 ,     251 ,     280 ,False          ,      78.754 ,        63 ,       1237 ,"[None, 2049, 2049, 2048, 2048, 2049]" ,"[2049, 2049, 2048, 2048, 2048, 2048]" ,"[2048, 2048, 2048, 2048, 2048, 2048, 2048]" ,       9531 ,     298
2024-06-09 19:39:08.949000+00:00 ,           27 ,           22.508 ,           24.569 ,           30.962 ,     242 ,     283 ,False          ,      78.039 ,        63 ,       1237 ,"[2049, 2048, 2049, 2048, 2048, 2048]" ,"[2048, 2048, 2049, 2048, 2048, 2048]" ,"[2048, 2048, 2048, 2048, 2048, 2048, 2049]" ,       9531 ,     329
2024-06-09 19:39:06.976000+00:00 ,           31 ,           22.132 ,           24.736 ,           31.034 ,     244 ,     276 ,False          ,      77.902 ,        63 ,       1237 ,"[2048, 2049, 2049, 2049, 2049, 2048]" ,"[2048, 2049, 2048, 2049, 2049, 2048]" ,"[2048, 2049, 2048, 2048, 2048, 2048, 2048]" ,       9531 ,     296
2024-06-09 19:38:58.223000+00:00 ,           44 ,           21.726 ,           24.155 ,           30.776 ,     255 ,     287 ,False          ,      76.657 ,        63 ,       1237 ,"[None, 2048, 2048, 2048, 2048, 2048]" ,"[2048, 2049, 2049, 2049, 2048, 2048]" ,"[2048, 2051, 2049, 2048, 2048, 2048, 2049]" ,       9531 ,     305
2024-06-09 19:38:56.976000+00:00 ,           63 ,           21.948 ,           23.92  ,           32.579 ,     257 ,     289 ,False          ,      78.447 ,        63 ,       1237 ,"[None, 2048, 2048, 2048, 2049, 2048]" ,"[2049, 2051, 2048, 2049, 2048, 2048]" ,"[2048, 2048, 2048, 2049, 2048, 2049, 2048]" ,       9531 ,     330
2024-06-09 19:39:09.832000+00:00 ,           77 ,           22.381 ,           24.629 ,           30.758 ,     247 ,     285 ,False          ,      77.768 ,        63 ,       1237 ,"[2049, 2048, 2049, 2048, 2048, 2048]" ,"[2048, 2048, 2048, 2049, 2049, 2049]" ,"[2048, 2048, 2048, 2048, 2048, 2049, 2048]" ,       9531 ,     333
2024-06-09 19:38:56.525000+00:00 ,           81 ,           21.682 ,           24.145 ,           31.452 ,     253 ,     283 ,False          ,      77.279 ,        63 ,       1237 ,"[None, 2048, 2049, 2049, 2049, 2048]" ,"[2049, 2049, 2049, 2049, 2049, 2049]" ,"[2048, 2049, 2048, 2048, 2048, 2049, 2048]" ,       9531 ,     305
2024-06-09 19:40:09.392000+00:00 ,            1 ,           21.214 ,           23.864 ,           30.752 ,     250 ,     278 ,False          ,      75.83  ,        64 ,       1237 ,"[None, 2051, 2048, 2048, 2051, 2048]" ,"[2048, 2048, 2048, 2051, 2051, 2048]" ,"[2049, 2048, 2048, 2048, 2048, 2051, 2049]" ,       9531 ,     300
2024-06-09 19:40:25.705000+00:00 ,            3 ,           22.585 ,           24.311 ,           30.972 ,     258 ,     288 ,False          ,      77.868 ,        64 ,       1237 ,"[None, 2048, 2049, 2048, 2048, 2048]" ,"[2048, 2049, 2048, 2049, 2048, 2048]" ,"[2048, 2048, 2048, 2048, 2048, 2048, 2048]" ,       9531 ,     337
2024-06-09 19:40:11.940000+00:00 ,            4 ,           21.475 ,           24.068 ,           30.713 ,     249 ,     285 ,False          ,      76.256 ,        64 ,       1237 ,"[2051, 2049, 2049, 2048, 2048, 2049]" ,"[2048, 2048, 2048, 2048, 2048, 2049]" ,"[2048, 2048, 2048, 2048, 2048, 2048, 2048]" ,       9531 ,     302
2024-06-09 19:40:26.382000+00:00 ,           10 ,           22.342 ,           24.441 ,           30.823 ,     254 ,     282 ,False          ,      77.606 ,        64 ,       1237 ,"[None, 2048, 2049, 2049, 2048, 2048]" ,"[2048, 2049, 2049, 2049, 2048, 2048]" ,"[2048, 2048, 2048, 2049, 2048, 2048, 0]"    ,       9531 ,     328
2024-06-09 19:40:19.257000+00:00 ,           14 ,           21.998 ,           24.359 ,           30.825 ,     250 ,     284 ,False          ,      77.182 ,        64 ,       1237 ,"[2048, 2048, 2048, 2048, 2048, 2048]" ,"[2049, 2048, 2048, 2048, 2048, 2048]" ,"[2048, 2048, 2048, 2048, 2048, 2048, 2048]" ,       9531 ,     303
2024-06-09 19:40:22.585000+00:00 ,           18 ,           21.902 ,           24.574 ,           31.133 ,         ,     285 ,False          ,      77.609 ,        64 ,       1237 ,"[2048, 2049, 2048, 2048, 2048, 2049]" ,"[2048, 2049, 2048, 2048, 2048, 2048]" ,"[2048, 2049, 2048, 2048, 2048, 2048, 2048]" ,       9531 ,     308
2024-06-09 19:40:31.105000+00:00 ,           20 ,           21.832 ,           24.533 ,           30.959 ,     256 ,     280 ,False          ,      77.324 ,        64 ,       1237 ,"[2049, 2049, 2049, 2048, 2049, 2049]" ,"[2049, 2048, 2048, 2048, 2048, 2048]" ,"[2048, 2051, 2048, 2048, 2048, 2048, 2049]" ,       9531 ,     307
2024-06-09 19:40:25.538000+00:00 ,           22 ,           22.27  ,           24.316 ,           31.036 ,     256 ,     287 ,False          ,      77.622 ,        64 ,       1237 ,"[None, 2049, 2049, 2048, 2048, 2049]" ,"[2049, 2048, 2048, 2049, 2048, 2048]" ,"[2048, 2048, 2049, 2049, 2048, 2048, 2048]" ,       9531 ,     324
2024-06-09 19:42:02.061000+00:00 ,           24 ,           22.138 ,           24.777 ,           31.819 ,     254 ,     281 ,False          ,      78.734 ,        64 ,       1237 ,"[2049, 2049, 2049, 2049, 2049, 2049]" ,"[2049, 2048, 2048, 2049, 2049, 2048]" ,"[2048, 2048, 2049, 2048, 2048, 2048, 2048]" ,       9531 ,     300
2024-06-09 19:40:26.969000+00:00 ,           27 ,           22.27  ,           24.462 ,           30.752 ,     248 ,     282 ,False          ,      77.484 ,        64 ,       1237 ,"[2048, 2049, 2048, 2049, 2049, 2049]" ,"[2049, 2048, 2049, 2049, 2048, 2048]" ,"[2048, 2048, 2048, 2048, 2048, 2048, 2049]" ,       9531 ,     330
2024-06-09 19:40:24.915000+00:00 ,           31 ,           22.056 ,           24.498 ,           31.303 ,     249 ,     274 ,False          ,      77.857 ,        64 ,       1237 ,"[None, 2049, 2049, 2049, 2049, 2048]" ,"[2049, 2049, 2048, 2049, 2048, 2048]" ,"[2048, 2048, 2048, 2048, 2048, 2048, 2048]" ,       9531 ,     295
2024-06-09 19:40:14.918000+00:00 ,           44 ,           21.605 ,           23.947 ,           30.644 ,     258 ,     289 ,False          ,      76.196 ,        64 ,       1237 ,"[2048, 2048, 2049, 2049, 2048, 2048]" ,"[2049, 2049, 2048, 2048, 2049, 2049]" ,"[2048, 2049, 2049, 2049, 2049, 2049, 2048]" ,       9531 ,     324
2024-06-09 19:40:15.350000+00:00 ,           63 ,           22.035 ,           23.918 ,           30.281 ,         ,     288 ,False          ,      76.234 ,        64 ,       1237 ,"[None, 2048, 2048, 2048, 2049, 2048]" ,"[2049, 2048, 2048, 2049, 2048, 2048]" ,"[2049, 2048, 2048, 2048, 2048, 2049, 2048]" ,       9531 ,     326
2024-06-09 19:40:27.566000+00:00 ,           77 ,           22.495 ,           25.685 ,           31.079 ,     253 ,     282 ,False          ,      79.259 ,        64 ,       1237 ,"[2048, 2048, 2048, 2048, 2049, 2049]" ,"[2048, 2048, 2048, 2048, 2048, 2048]" ,"[2048, 2048, 2048, 2048, 2048, 2048, 2048]" ,       9531 ,     305
2024-06-09 19:40:13.816000+00:00 ,           81 ,           21.752 ,           24.277 ,           30.801 ,         ,     282 ,False          ,      76.83  ,        64 ,       1237 ,"[2048, 2048, 2049, 2049, 2049, 2048]" ,"[2049, 2049, 2048, 2049, 2048, 2048]" ,"[2048, 2049, 2048, 2048, 2048, 2048, 2048]" ,       9531 ,     296
2024-06-09 19:41:25.280000+00:00 ,            1 ,           21.379 ,           23.933 ,           30.57  ,     246 ,     278 ,False          ,      75.882 ,        65 ,       1237 ,"[2048, 2048, 2048, 2048, 2048, 2048]" ,"[2048, 2048, 2048, 2048, 2048, 2048]" ,"[2048, 2048, 2048, 2048, 2048, 2051, 2049]" ,       9531 ,     300
2024-06-09 19:41:43.585000+00:00 ,            3 ,           22.323 ,           24.522 ,           30.946 ,     260 ,     289 ,False          ,      77.791 ,        65 ,       1237 ,"[None, 2049, 2048, 2048, 2048, 2049]" ,"[2049, 2048, 2048, 2048, 2048, 2048]" ,"[2048, 2048, 2048, 2048, 2048, 2049, 2048]" ,       9531 ,     334
2024-06-09 19:41:28.136000+00:00 ,            4 ,           21.48  ,           24.14  ,           30.553 ,         ,     284 ,False          ,      76.173 ,        65 ,       1237 ,"[2048, 2048, 2049, 2049, 2048, 2048]" ,"[2048, 2048, 2048, 2049, 2048, 2048]" ,"[2048, 2048, 2048, 2048, 2048, 2048, 2048]" ,       9531 ,     303
2024-06-09 19:41:43.865000+00:00 ,           10 ,           22.568 ,           24.428 ,           30.623 ,     253 ,     282 ,False          ,      77.619 ,        65 ,       1237 ,"[None, 2048, 2048, 2048, 2048, 2048]" ,"[2048, 2048, 2048, 2049, 2049, 2048]" ,"[2048, 2048, 2048, 2048, 2048, 2049, 2048]" ,       9531 ,     331
2024-06-09 19:41:36.354000+00:00 ,           14 ,           21.823 ,           24.773 ,           30.802 ,     252 ,     284 ,False          ,      77.398 ,        65 ,       1237 ,"[2049, 2049, 2048, 2048, 2049, 2049]" ,"[2048, 2048, 2048, 2048, 2048, 2048]" ,"[2049, 2048, 2048, 2048, 2048, 2049, 2049]" ,       9531 ,     308
2024-06-09 19:41:40.115000+00:00 ,           18 ,           21.796 ,           24.432 ,           31.074 ,         ,     286 ,False          ,      77.302 ,        65 ,       1237 ,"[2049, 2049, 2049, 2048, 2048, 2048]" ,"[2049, 2048, 2048, 2048, 2049, 2049]" ,"[2048, 2048, 2048, 2048, 2048, 2048, 2048]" ,       9531 ,     309
2024-06-09 19:41:48.425000+00:00 ,           20 ,           21.784 ,           24.356 ,           31.095 ,         ,     282 ,False          ,      77.235 ,        65 ,       1237 ,"[None, 2049, 2048, 2049, 2048, 2048]" ,"[2049, 2048, 2048, 2048, 2048, 2048]" ,"[2048, 2048, 2049, 2048, 2048, 2048, 2049]" ,       9531 ,     309
2024-06-09 19:41:43.064000+00:00 ,           22 ,           22.337 ,           24.446 ,           31.173 ,     255 ,     288 ,False          ,      77.956 ,        65 ,       1237 ,"[None, 2048, 2048, 2048, 2049, 2048]" ,"[2048, 2048, 2048, 2048, 2049, 2049]" ,"[2048, 2048, 2048, 2048, 2048, 2049, 2048]" ,       9531 ,     333
2024-06-09 19:43:20.744000+00:00 ,           24 ,           22.453 ,           26.098 ,           32.32  ,     252 ,     277 ,False          ,      80.871 ,        65 ,       1237 ,"[None, 2048, 2048, 2048, 2048, 2048]" ,"[2048, 2049, 2048, 2048, 2048, 2048]" ,"[2048, 2048, 2049, 2048, 2048, 2048, 2049]" ,       9531 ,     301
2024-06-09 19:41:44.412000+00:00 ,           27 ,           22.591 ,           24.482 ,           30.707 ,     245 ,     282 ,False          ,      77.78  ,        65 ,       1237 ,"[None, 2048, 2048, 2048, 2048, 2048]" ,"[2048, 2049, 2048, 2048, 2049, 2048]" ,"[2048, 2048, 2048, 2048, 2048, 2049, 2048]" ,       9531 ,     329
2024-06-09 19:41:42.676000+00:00 ,           31 ,           22.041 ,           24.623 ,           31.201 ,     245 ,     274 ,False          ,      77.865 ,        65 ,       1237 ,"[None, 2049, 2048, 2048, 2049, 2048]" ,"[2048, 2048, 2048, 2048, 2048, 2048]" ,"[2048, 2048, 2048, 2048, 2048, 2048, 2048]" ,       9531 ,     304
2024-06-09 19:41:31.206000+00:00 ,           44 ,           21.505 ,           23.679 ,           29.89  ,     259 ,     289 ,False          ,      75.074 ,        65 ,       1237 ,"[2049, 2048, 2048, 2049, 2049, 2049]" ,"[2048, 2049, 2049, 2049, 2049, 2049]" ,"[2049, 2048, 2048, 2048, 2048, 2049, 2048]" ,       9531 ,     331
2024-06-09 19:41:31.738000+00:00 ,           63 ,           21.748 ,           23.729 ,           30.153 ,     258 ,     288 ,False          ,      75.63  ,        65 ,       1237 ,"[2049, 2049, 2048, 2048, 2049, 2049]" ,"[2049, 2051, 2051, 2048, 2048, 2048]" ,"[2048, 2051, 2048, 2049, 2048, 2049, 2048]" ,       9531 ,     329
2024-06-09 19:41:46.755000+00:00 ,           77 ,           21.842 ,           24.583 ,           30.825 ,     254 ,     282 ,False          ,      77.25  ,        65 ,       1237 ,"[2049, 2049, 2049, 2049, 2049, 2048]" ,"[2049, 2048, 2048, 2049, 2049, 2048]" ,"[2048, 2049, 2049, 2049, 2048, 2048, 0]"    ,       9531 ,     308
2024-06-09 19:41:30.900000+00:00 ,           81 ,           21.139 ,           24.073 ,           31.035 ,     257 ,     287 ,False          ,      76.247 ,        65 ,       1237 ,"[None, 2049, 2051, 2051, 2049, 2051]" ,"[2049, 2048, 2048, 2049, 2049, 2049]" ,"[2048, 2048, 2048, 2048, 2048, 2048, 2048]" ,       9531 ,     309
2024-06-09 19:42:41.105000+00:00 ,            1 ,           21.261 ,           23.983 ,           30.579 ,     248 ,     276 ,False          ,      75.823 ,        66 ,       1237 ,"[None, 2051, 2048, 2048, 2048, 2049]" ,"[2048, 2048, 2048, 2048, 2048, 2048]" ,"[2048, 2048, 2048, 2048, 2048, 2051, 2049]" ,       9531 ,     300
2024-06-09 19:43:01.433000+00:00 ,            3 ,           22.414 ,           24.746 ,           30.896 ,     250 ,     287 ,False          ,      78.056 ,        66 ,       1237 ,"[None, 2048, 2049, 2048, 2048, 2048]" ,"[2048, 2048, 2048, 2048, 2048, 2048]" ,"[2048, 2048, 2048, 2048, 2048, 2049, 2048]" ,       9531 ,     330
2024-06-09 19:42:44.357000+00:00 ,            4 ,           21.195 ,           23.963 ,           30.606 ,     250 ,     283 ,False          ,      75.764 ,        66 ,       1237 ,"[None, 2049, 2049, 2049, 2049, 2049]" ,"[2049, 2049, 2048, 2049, 2048, 2048]" ,"[2048, 2048, 2048, 2048, 2048, 2049, 2049]" ,       9531 ,     304
2024-06-09 19:43:01.605000+00:00 ,           10 ,           23.023 ,           24.42  ,           30.671 ,     254 ,     280 ,False          ,      78.114 ,        66 ,       1237 ,"[None, 2048, 2048, 2048, 2048, 2048]" ,"[2049, 2048, 2048, 2048, 2048, 2048]" ,"[2048, 2048, 2048, 2048, 2048, 2049, 2048]" ,       9531 ,     326
2024-06-09 19:42:53.839000+00:00 ,           14 ,           22.047 ,           24.385 ,           30.746 ,     247 ,     285 ,False          ,      77.178 ,        66 ,       1237 ,"[2048, 2048, 2048, 2048, 2048, 2048]" ,"[2048, 2048, 2048, 2048, 2048, 2048]" ,"[2048, 2048, 2049, 2048, 2048, 2048, 2048]" ,       9531 ,     307
2024-06-09 19:42:57.445000+00:00 ,           18 ,           21.926 ,           24.59  ,           31.2   ,     255 ,     284 ,False          ,      77.716 ,        66 ,       1237 ,"[2048, 2048, 2048, 2048, 2049, 2049]" ,"[2048, 2049, 2048, 2048, 2048, 2048]" ,"[2049, 2048, 2048, 2048, 2048, 2048, 2048]" ,       9531 ,     308
2024-06-09 19:43:05.690000+00:00 ,           20 ,           21.959 ,           25.017 ,           31.178 ,         ,     268 ,False          ,      78.154 ,        66 ,       1237 ,"[None, 2048, 2048, 2048, 2048, 2048]" ,"[2048, 2048, 2048, 2048, 2048, 2048]" ,"[2048, 2048, 2048, 2048, 2048, 2049, 2048]" ,       9531 ,     328
2024-06-09 19:43:01.051000+00:00 ,           22 ,           22.292 ,           44.095 ,           32.507 ,     249 ,     262 ,False          ,      98.894 ,        66 ,       1237 ,"[2049, 2049, 2048, 2048, 2048, 2048]" ,"[2048, 2048, 2048, 0, 0, 2048]"       ,"[2048, 2049, 2048, 2048, 2048, 2048, 2048]" ,       9531 ,     305
2024-06-09 19:44:41.632000+00:00 ,           24 ,           22.313 ,           25.017 ,           31.432 ,     258 ,     283 ,False          ,      78.762 ,        66 ,       1237 ,"[2048, 2048, 2048, 2049, 2049, 2049]" ,"[2048, 2049, 2049, 2048, 2048, 2048]" ,"[2048, 2048, 2049, 2048, 2048, 2049, 2049]" ,       9531 ,     304
2024-06-09 19:43:02.225000+00:00 ,           27 ,           22.959 ,           26.846 ,           31.121 ,     241 ,     260 ,False          ,      80.926 ,        66 ,       1237 ,"[None, 2048, 2048, 2048, 2048, 2048]" ,"[2048, 2048, 2048, 2048, 2048, 2048]" ,"[2049, 2049, 2048, 2048, 2048, 2049, 2048]" ,       9531 ,     309
2024-06-09 19:43:00.651000+00:00 ,           31 ,           22.337 ,           24.892 ,           31.148 ,     236 ,     277 ,False          ,      78.377 ,        66 ,       1237 ,"[None, 2049, 2048, 2048, 2048, 2048]" ,"[2048, 2048, 2048, 2048, 2048, 2048]" ,"[2048, 2048, 2048, 2048, 2048, 2048, 2048]" ,       9531 ,     294
2024-06-09 19:42:46.380000+00:00 ,           44 ,           21.309 ,           23.941 ,           30.64  ,     255 ,     281 ,False          ,      75.89  ,        66 ,       1237 ,"[2048, 2049, 2049, 2048, 2049, 2048]" ,"[2049, 2048, 2048, 2048, 2048, 2048]" ,"[2048, 2048, 2048, 2048, 2048, 2048, 2048]" ,       9531 ,     292
2024-06-09 19:42:47.267000+00:00 ,           63 ,           21.767 ,           24.063 ,           30.073 ,     262 ,     288 ,False          ,      75.903 ,        66 ,       1237 ,"[2048, 2049, 2049, 2048, 2048, 2051]" ,"[2048, 2048, 2048, 2048, 2048, 2048]" ,"[2049, 2048, 2048, 2048, 2048, 2049, 2048]" ,       9531 ,     333
2024-06-09 19:43:04.046000+00:00 ,           77 ,           21.959 ,           26.823 ,           31.592 ,         ,     258 ,False          ,      80.374 ,        66 ,       1237 ,"[2048, 2048, 2048, 2048, 2048, 2049]" ,"[2048, 2049, 2049, 2048, 2048, 2048]" ,"[2048, 2048, 2048, 2048, 2048, 2048, 2048]" ,       9531 ,     337
2024-06-09 19:42:46.837000+00:00 ,           81 ,           21.627 ,           24.093 ,           31.214 ,     256 ,     283 ,False          ,      76.934 ,        66 ,       1237 ,"[None, 2048, 2048, 2048, 2048, 2049]" ,"[2048, 2048, 2048, 2048, 2049, 2048]" ,"[2048, 2048, 2048, 2048, 2048, 2049, 2048]" ,       9531 ,     308
2024-06-09 19:43:56.977000+00:00 ,            1 ,           21.188 ,           23.974 ,           30.608 ,     250 ,     278 ,False          ,      75.77  ,        67 ,       1237 ,"[2049, 2048, 2048, 2048, 2048, 2049]" ,"[2051, 2048, 2048, 2048, 2048, 2048]" ,"[2048, 2048, 2049, 2048, 2048, 2048, 2048]" ,       9531 ,     301
2024-06-09 19:44:19.407000+00:00 ,            3 ,           22.216 ,           24.676 ,           30.3   ,     260 ,     288 ,False          ,      77.192 ,        67 ,       1237 ,"[2049, 2049, 2048, 2048, 2048, 2049]" ,"[2048, 2048, 2048, 2048, 2048, 2048]" ,"[2049, 2048, 2048, 2048, 2048, 2048, 2048]" ,       9531 ,     329
