date                             ,driver_number ,gap_to_leader ,interval ,meeting_key ,session_key
2024-06-09 19:45:37.460000+00:00 ,           10 ,24.891        ,0.391    ,       1237 ,       9531
2024-06-09 19:45:38.455000+00:00 ,           44 ,5.254         ,2.165    ,       1237 ,       9531
2024-06-09 19:45:38.605000+00:00 ,           81 ,8.369         ,2.425    ,       1237 ,       9531
2024-06-09 19:45:38.726000+00:00 ,           22 ,45.602        ,14.335   ,       1237 ,       9531
2024-06-09 19:45:39.140000+00:00 ,           63 ,5.919         ,0.665    ,       1237 ,       9531
2024-06-09 19:45:39.256000+00:00 ,           77 ,31.658        ,3.402    ,       1237 ,       9531
2024-06-09 19:45:39.525000+00:00 ,            3 ,23.947        ,3.82     ,       1237 ,       9531
2024-06-09 19:45:39.632000+00:00 ,           27 ,27.077        ,2.186    ,       1237 ,       9531
2024-06-09 19:45:39.726000+00:00 ,           14 ,15.716        ,7.331    ,       1237 ,       9531
2024-06-09 19:45:40.237000+00:00 ,           31 ,24.683        ,0.736    ,       1237 ,       9531
2024-06-09 19:45:40.336000+00:00 ,           18 ,20.235        ,4.582    ,       1237 ,       9531
2024-06-09 19:45:40.643000+00:00 ,           10 ,25.108        ,0.425    ,       1237 ,       9531
2024-06-09 19:45:40.779000+00:00 ,           20 ,28.237        ,1.16     ,       1237 ,       9531
2024-06-09 19:45:41.598000+00:00 ,           81 ,8.374         ,2.455    ,       1237 ,       9531
2024-06-09 19:45:41.644000+00:00 ,           22 ,45.572        ,14.304   ,       1237 ,       9531
2024-06-09 19:45:42.628000+00:00 ,           14 ,15.813        ,7.508    ,       1237 ,       9531
2024-06-09 19:45:42.710000+00:00 ,           27 ,27.206        ,2.098    ,       1237 ,       9531
2024-06-09 19:45:43.331000+00:00 ,           44 ,5.309         ,2.22     ,       1237 ,       9531
2024-06-09 19:45:43.822000+00:00 ,           20 ,28.336        ,1.13     ,       1237 ,       9531
2024-06-09 19:45:44.146000+00:00 ,           63 ,6.085         ,0.776    ,       1237 ,       9531
2024-06-09 19:45:44.282000+00:00 ,           77 ,31.733        ,3.496    ,       1237 ,       9531
2024-06-09 19:45:44.351000+00:00 ,            3 ,24.182        ,3.947    ,       1237 ,       9531
2024-06-09 19:45:44.351000+00:00 ,           18 ,20.289        ,4.573    ,       1237 ,       9531
2024-06-09 19:45:44.733000+00:00 ,            4 ,3.166         ,3.166    ,       1237 ,       9531
2024-06-09 19:45:45.068000+00:00 ,           31 ,24.984        ,0.802    ,       1237 ,       9531
2024-06-09 19:45:45.530000+00:00 ,           10 ,25.432        ,0.448    ,       1237 ,       9531
2024-06-09 19:45:46.135000+00:00 ,           14 ,15.928        ,7.559    ,       1237 ,       9531
2024-06-09 19:45:46.507000+00:00 ,           22 ,45.53         ,14.274   ,       1237 ,       9531
2024-06-09 19:45:46.719000+00:00 ,           81 ,8.585         ,2.5      ,       1237 ,       9531
2024-06-09 19:45:46.925000+00:00 ,           44 ,5.358         ,2.192    ,       1237 ,       9531
2024-06-09 19:45:47.168000+00:00 ,           18 ,20.333        ,4.52     ,       1237 ,       9531
2024-06-09 19:45:47.355000+00:00 ,           77 ,31.775        ,3.439    ,       1237 ,       9531
2024-06-09 19:45:47.470000+00:00 ,           27 ,27.392        ,1.96     ,       1237 ,       9531
2024-06-09 19:45:47.640000+00:00 ,           63 ,6.099         ,0.741    ,       1237 ,       9531
2024-06-09 19:45:48.147000+00:00 ,            3 ,24.163        ,3.874    ,       1237 ,       9531
2024-06-09 19:45:48.699000+00:00 ,           20 ,28.554        ,1.162    ,       1237 ,       9531
2024-06-09 19:45:48.994000+00:00 ,           31 ,25.002        ,0.839    ,       1237 ,       9531
2024-06-09 19:45:49.106000+00:00 ,           14 ,15.925        ,7.551    ,       1237 ,       9531
2024-06-09 19:45:49.484000+00:00 ,           10 ,25.481        ,0.479    ,       1237 ,       9531
2024-06-09 19:45:50.156000+00:00 ,            4 ,3.116         ,3.116    ,       1237 ,       9531
2024-06-09 19:45:50.186000+00:00 ,           81 ,8.618         ,2.519    ,       1237 ,       9531
2024-06-09 19:45:50.752000+00:00 ,           22 ,45.738        ,14.319   ,       1237 ,       9531
2024-06-09 19:45:50.824000+00:00 ,           18 ,20.597        ,4.669    ,       1237 ,       9531
2024-06-09 19:45:50.955000+00:00 ,            3 ,24.133        ,3.8      ,       1237 ,       9531
2024-06-09 19:45:51.411000+00:00 ,           27 ,27.413        ,1.932    ,       1237 ,       9531
2024-06-09 19:45:52.021000+00:00 ,           31 ,25.203        ,1.07     ,       1237 ,       9531
2024-06-09 19:45:52.147000+00:00 ,           77 ,32.04         ,3.486    ,       1237 ,       9531
2024-06-09 19:45:52.297000+00:00 ,           44 ,5.271         ,2.155    ,       1237 ,       9531
2024-06-09 19:45:52.427000+00:00 ,           10 ,25.59         ,0.387    ,       1237 ,       9531
2024-06-09 19:45:52.529000+00:00 ,           20 ,28.555        ,1.142    ,       1237 ,       9531
2024-06-09 19:45:52.899000+00:00 ,           63 ,5.864         ,0.593    ,       1237 ,       9531
2024-06-09 19:45:53.593000+00:00 ,           22 ,45.997        ,14.339   ,       1237 ,       9531
2024-06-09 19:45:53.840000+00:00 ,           18 ,20.643        ,4.718    ,       1237 ,       9531
2024-06-09 19:45:54.169000+00:00 ,           14 ,16.093        ,7.508    ,       1237 ,       9531
2024-06-09 19:45:54.347000+00:00 ,           27 ,27.508        ,1.918    ,       1237 ,       9531
2024-06-09 19:45:54.584000+00:00 ,            3 ,24.367        ,3.77     ,       1237 ,       9531
2024-06-09 19:45:54.640000+00:00 ,            4 ,3.229         ,3.229    ,       1237 ,       9531
2024-06-09 19:45:55.424000+00:00 ,           20 ,28.594        ,1.086    ,       1237 ,       9531
2024-06-09 19:45:55.571000+00:00 ,           81 ,8.518         ,2.654    ,       1237 ,       9531
2024-06-09 19:45:55.684000+00:00 ,           31 ,25.434        ,1.067    ,       1237 ,       9531
2024-06-09 19:45:56.098000+00:00 ,           77 ,32.109        ,3.554    ,       1237 ,       9531
2024-06-09 19:45:56.179000+00:00 ,           10 ,25.938        ,0.504    ,       1237 ,       9531
2024-06-09 19:45:56.687000+00:00 ,           44 ,5.251         ,2.022    ,       1237 ,       9531
2024-06-09 19:45:57.234000+00:00 ,           63 ,5.835         ,0.584    ,       1237 ,       9531
2024-06-09 19:45:57.389000+00:00 ,            4 ,3.237         ,3.237    ,       1237 ,       9531
2024-06-09 19:45:57.636000+00:00 ,            3 ,24.403        ,3.76     ,       1237 ,       9531
2024-06-09 19:45:57.737000+00:00 ,           14 ,16.175        ,7.557    ,       1237 ,       9531
2024-06-09 19:45:57.899000+00:00 ,           27 ,27.643        ,1.705    ,       1237 ,       9531
2024-06-09 19:45:58.591000+00:00 ,           22 ,46.051        ,14.318   ,       1237 ,       9531
2024-06-09 19:45:58.720000+00:00 ,           31 ,25.472        ,1.069    ,       1237 ,       9531
2024-06-09 19:45:58.870000+00:00 ,           18 ,20.81         ,4.717    ,       1237 ,       9531
2024-06-09 19:45:58.987000+00:00 ,           77 ,32.174        ,3.58     ,       1237 ,       9531
2024-06-09 19:45:59.009000+00:00 ,           20 ,28.765        ,1.122    ,       1237 ,       9531
2024-06-09 19:45:59.256000+00:00 ,           10 ,25.987        ,0.515    ,       1237 ,       9531
2024-06-09 19:45:59.401000+00:00 ,           44 ,5.269         ,2.032    ,       1237 ,       9531
2024-06-09 19:46:00.005000+00:00 ,           63 ,5.852         ,0.583    ,       1237 ,       9531
2024-06-09 19:46:00.268000+00:00 ,           81 ,8.757         ,2.922    ,       1237 ,       9531
2024-06-09 19:46:00.447000+00:00 ,            4 ,3.203         ,3.203    ,       1237 ,       9531
2024-06-09 19:46:00.930000+00:00 ,           27 ,27.677        ,1.69     ,       1237 ,       9531
2024-06-09 19:46:01.644000+00:00 ,           22 ,46.132        ,14.357   ,       1237 ,       9531
2024-06-09 19:46:02.020000+00:00 ,           20 ,28.772        ,1.095    ,       1237 ,       9531
2024-06-09 19:46:02.457000+00:00 ,           44 ,5.227         ,2.024    ,       1237 ,       9531
2024-06-09 19:46:02.476000+00:00 ,            3 ,24.438        ,3.628    ,       1237 ,       9531
2024-06-09 19:46:02.524000+00:00 ,           18 ,20.926        ,4.751    ,       1237 ,       9531
2024-06-09 19:46:02.789000+00:00 ,           77 ,32.535        ,3.77     ,       1237 ,       9531
2024-06-09 19:46:03.022000+00:00 ,           63 ,5.797         ,0.57     ,       1237 ,       9531
2024-06-09 19:46:03.024000+00:00 ,           81 ,8.85          ,2.998    ,       1237 ,       9531
2024-06-09 19:46:03.155000+00:00 ,           14 ,16.128        ,7.61     ,       1237 ,       9531
2024-06-09 19:46:03.910000+00:00 ,           31 ,25.838        ,1.4      ,       1237 ,       9531
2024-06-09 19:46:04.410000+00:00 ,           10 ,26.35         ,0.512    ,       1237 ,       9531
2024-06-09 19:46:05.861000+00:00 ,           77 ,32.667        ,3.895    ,       1237 ,       9531
2024-06-09 19:46:05.947000+00:00 ,           27 ,27.875        ,1.525    ,       1237 ,       9531
2024-06-09 19:46:06.054000+00:00 ,           81 ,8.829         ,3.032    ,       1237 ,       9531
2024-06-09 19:46:06.098000+00:00 ,            3 ,24.542        ,3.616    ,       1237 ,       9531
2024-06-09 19:46:06.619000+00:00 ,           22 ,46.534        ,14.494   ,       1237 ,       9531
2024-06-09 19:46:06.980000+00:00 ,           20 ,28.941        ,1.066    ,       1237 ,       9531
2024-06-09 19:46:07.142000+00:00 ,            4 ,3.353         ,3.353    ,       1237 ,       9531
2024-06-09 19:46:07.413000+00:00 ,           31 ,25.858        ,1.316    ,       1237 ,       9531
2024-06-09 19:46:07.699000+00:00 ,           14 ,16.284        ,7.527    ,       1237 ,       9531
2024-06-09 19:46:07.889000+00:00 ,           18 ,20.868        ,4.74     ,       1237 ,       9531
2024-06-09 19:46:07.976000+00:00 ,           10 ,26.407        ,0.549    ,       1237 ,       9531
2024-06-09 19:46:08.971000+00:00 ,           44 ,5.179         ,1.826    ,       1237 ,       9531
2024-06-09 19:46:09.468000+00:00 ,           27 ,27.917        ,1.51     ,       1237 ,       9531
2024-06-09 19:46:09.487000+00:00 ,           63 ,5.724         ,0.545    ,       1237 ,       9531
2024-06-09 19:46:10.496000+00:00 ,           14 ,16.348        ,7.498    ,       1237 ,       9531
2024-06-09 19:46:10.565000+00:00 ,           20 ,29.009        ,1.092    ,       1237 ,       9531
2024-06-09 19:46:10.937000+00:00 ,           77 ,32.892        ,3.951    ,       1237 ,       9531
2024-06-09 19:46:11.025000+00:00 ,           22 ,47.028        ,14.919   ,       1237 ,       9531
2024-06-09 19:46:11.555000+00:00 ,            3 ,24.483        ,3.615    ,       1237 ,       9531
2024-06-09 19:46:12.028000+00:00 ,            4 ,3.268         ,3.268    ,       1237 ,       9531
2024-06-09 19:46:12.547000+00:00 ,           18 ,21.155        ,4.871    ,       1237 ,       9531
2024-06-09 19:46:12.727000+00:00 ,           81 ,8.957         ,3.233    ,       1237 ,       9531
2024-06-09 19:46:12.887000+00:00 ,           31 ,25.852        ,1.369    ,       1237 ,       9531
2024-06-09 19:46:13.248000+00:00 ,           10 ,26.225        ,0.373    ,       1237 ,       9531
2024-06-09 19:46:13.581000+00:00 ,           14 ,16.322        ,7.493    ,       1237 ,       9531
2024-06-09 19:46:13.809000+00:00 ,           44 ,5.116         ,1.848    ,       1237 ,       9531
2024-06-09 19:46:13.989000+00:00 ,           22 ,47.167        ,14.993   ,       1237 ,       9531
2024-06-09 19:46:14.304000+00:00 ,           63 ,5.609         ,0.493    ,       1237 ,       9531
2024-06-09 19:46:14.793000+00:00 ,           77 ,33.23         ,4.221    ,       1237 ,       9531
2024-06-09 19:46:14.938000+00:00 ,           27 ,27.903        ,1.678    ,       1237 ,       9531
2024-06-09 19:46:15.005000+00:00 ,            4 ,3.25          ,3.25     ,       1237 ,       9531
2024-06-09 19:46:15.389000+00:00 ,           18 ,21.226        ,4.878    ,       1237 ,       9531
2024-06-09 19:46:15.953000+00:00 ,           20 ,28.904        ,1.001    ,       1237 ,       9531
2024-06-09 19:46:16.242000+00:00 ,            3 ,24.8          ,3.645    ,       1237 ,       9531
2024-06-09 19:46:16.772000+00:00 ,           44 ,5.085         ,1.835    ,       1237 ,       9531
2024-06-09 19:46:17.209000+00:00 ,           63 ,5.51          ,0.425    ,       1237 ,       9531
2024-06-09 19:46:17.648000+00:00 ,           81 ,8.92          ,3.311    ,       1237 ,       9531
2024-06-09 19:46:17.690000+00:00 ,           31 ,26.254        ,1.454    ,       1237 ,       9531
2024-06-09 19:46:17.717000+00:00 ,           22 ,47.471        ,14.936   ,       1237 ,       9531
2024-06-09 19:46:18.091000+00:00 ,           10 ,26.672        ,0.418    ,       1237 ,       9531
2024-06-09 19:46:18.423000+00:00 ,           18 ,21.199        ,4.877    ,       1237 ,       9531
2024-06-09 19:46:18.936000+00:00 ,            3 ,              ,3.574    ,       1237 ,       9531
2024-06-09 19:46:19.509000+00:00 ,           27 ,28.082        ,1.41     ,       1237 ,       9531
2024-06-09 19:46:19.759000+00:00 ,            4 ,3.217         ,3.217    ,       1237 ,       9531
2024-06-09 19:46:20.242000+00:00 ,           14 ,16.377        ,7.42     ,       1237 ,       9531
2024-06-09 19:46:20.308000+00:00 ,           77 ,33.256        ,4.352    ,       1237 ,       9531
2024-06-09 19:46:20.428000+00:00 ,           31 ,26.287        ,1.487    ,       1237 ,       9531
2024-06-09 19:46:20.549000+00:00 ,           20 ,29.1          ,1.018    ,       1237 ,       9531
2024-06-09 19:46:20.602000+00:00 ,           81 ,8.897         ,3.387    ,       1237 ,       9531
2024-06-09 19:46:20.767000+00:00 ,           22 ,47.552        ,14.885   ,       1237 ,       9531
2024-06-09 19:46:20.944000+00:00 ,           10 ,26.767        ,0.48     ,       1237 ,       9531
2024-06-09 19:46:21.544000+00:00 ,           44 ,5.001         ,1.784    ,       1237 ,       9531
2024-06-09 19:46:21.712000+00:00 ,           63 ,5.144         ,0.143    ,       1237 ,       9531
2024-06-09 19:46:22.010000+00:00 ,            3 ,24.765        ,3.566    ,       1237 ,       9531
2024-06-09 19:46:22.406000+00:00 ,           27 ,28.228        ,1.461    ,       1237 ,       9531
2024-06-09 19:46:23.343000+00:00 ,           20 ,29.194        ,0.966    ,       1237 ,       9531
2024-06-09 19:46:23.517000+00:00 ,           31 ,26.278        ,1.513    ,       1237 ,       9531
2024-06-09 19:46:23.725000+00:00 ,            4 ,3.173         ,3.173    ,       1237 ,       9531
2024-06-09 19:46:23.965000+00:00 ,           10 ,26.747        ,0.469    ,       1237 ,       9531
2024-06-09 19:46:25.013000+00:00 ,           77 ,33.604        ,4.504    ,       1237 ,       9531
2024-06-09 19:46:25.094000+00:00 ,           14 ,16.36         ,7.44     ,       1237 ,       9531
2024-06-09 19:46:25.136000+00:00 ,           18 ,21.363        ,4.986    ,       1237 ,       9531
2024-06-09 19:46:25.380000+00:00 ,           81 ,8.823         ,3.679    ,       1237 ,       9531
2024-06-09 19:46:25.520000+00:00 ,           27 ,28.253        ,1.506    ,       1237 ,       9531
2024-06-09 19:46:25.681000+00:00 ,           63 ,5.065         ,1.892    ,       1237 ,       9531
2024-06-09 19:46:25.896000+00:00 ,           44 ,5.293         ,0.228    ,       1237 ,       9531
2024-06-09 19:46:25.962000+00:00 ,           22 ,47.867        ,14.975   ,       1237 ,       9531
2024-06-09 19:46:26.391000+00:00 ,           20 ,29.167        ,0.914    ,       1237 ,       9531
2024-06-09 19:46:26.462000+00:00 ,            4 ,3.196         ,3.196    ,       1237 ,       9531
2024-06-09 19:46:27.851000+00:00 ,           77 ,33.725        ,4.531    ,       1237 ,       9531
2024-06-09 19:46:28.040000+00:00 ,           14 ,16.336        ,7.439    ,       1237 ,       9531
2024-06-09 19:46:28.291000+00:00 ,            1 ,0.0           ,0.0      ,       1237 ,       9531
2024-06-09 19:46:28.605000+00:00 ,           63 ,5.394         ,2.198    ,       1237 ,       9531
2024-06-09 19:46:28.647000+00:00 ,            3 ,24.868        ,3.505    ,       1237 ,       9531
2024-06-09 19:46:28.828000+00:00 ,           44 ,5.604         ,0.21     ,       1237 ,       9531
